"record_id","post_title","creator_name","post_type","post_url","mention_url","post_views","mention_views","linkedin_view_count","youtube_view_count","tiktok_view_count","threads_view_count"
"recsv4HyCSdU0FeuD","This is literally a best Generation AI Tool","Hamza Khalid","Dedicated thread X","https://x.com/Whizz_ai/status/1940293110065766761","https://x.com/Whizz_ai/status/1940293785164161497","139","","","","",""
"recsw7r2LhyBSY6B3","cgtwts + Base44+ Amplification X","cgtwts","Amplification X","https://x.com/cgtwts/status/2029939022072795315?s=46","","12600","","","","",""
"recswNjOCnsUsOSPe","You can easily make $1,500/Day as a freelance using Perplexity and @MeetGamma","Amit","Single post X","https://x.com/HeyAmit_/status/1892905435570843867","https://x.com/HeyAmit_/status/1892905435570843867","","","","","",""
"recswO2UkJQ6rtXgq","Nayeem Sheikh + Lindy","Nayeem Sheikh","Amplification X","https://x.com/HeyNayeem/status/1978875488274911338","","6455","","","","",""
"recswTTjTvnNx8LoF","Microsoft CoPilot vs. Gamma!","Nayeem Sheikh","Dedicated thread X","https://x.com/HeyNayeem/status/1858784794957803720","https://x.com/HeyNayeem/status/1858784794957803720","","","","","",""
"recsxs8IHwf5OmNck","Meta videos ","ZOYA ✪","Thread mention X","https://x.com/Zoya_ai/status/1934258995981930574","https://x.com/Zoya_ai/status/1934259190174015525","104100","","","","",""
"recszY1lc5k4vG4dS","Gaia just raised the bar for AI phone agents!","Md Riyazuddin","Linkedin Post","exits","","4333","","4333","","",""
"rect03DCDMDf33Ypm"," 2.0. i really like the shift of focus into the","Amit","Thread mention X","https://x.com/HeyAmit_/status/1911321034793365773","https://x.com/HeyAmit_/status/1911321039256130018","10000","","","","","1400"
"rect1VnWnCYfQlWK8","Akansha Khandelwal + GrowthX+ Linkedin Post","Akansha Khandelwal","Linkedin Post","https://www.linkedin.com/posts/akansha-khandelwal31_just-saw-growthx-ship-something-that-actually-activity-7425616404655054848-rb13","","22867","","","","",""
"rect2CaG8oXFAcIu1","Turn your random thoughts into a killer presentation in seconds!","Fakhr","Dedicated thread X","https://x.com/iamfakhrealam/status/1902724776822755702","https://x.com/iamfakhrealam/status/1902724828714746122","","","","","",""
"rect2FWHG8MMKBubJ","Thread of funny Memes by Xavier to make your day🔥🔥","The Adventurous Soul","Thread mention X","https://x.com/TAdventurousoul/status/1930938825255141560?t=3piD9oyA328dwTKRoBbKxg&s=19","https://x.com/TAdventurousoul/status/1930939222719975798?t=_k5weG_2J50LVtHE5OobVA&s=19","42000","","","","",""
"rect34NQFywtELI10","Gina Acosta + ""YouWare "" + Dedicated thread X","Gina Acosta","Dedicated thread X","https://x.com/ginacostag_/status/1989164821078765658","","36100","","","","",""
"rect3y0SVGQQQl0wH","Bishal Nandi + Wisprflow+ Amplification X","Bishal Nandi","Amplification X","https://x.com/LearnWithBishal/status/2021654937135198569","","896","","","","",""
"rect469mPXHhcwwJu","It's been 36 hours since OpenAI unexpectedly shook the AI image world with 4o image generation.","Hasan Ubermenscchh","Thread mention X","https://x.com/Ubermenscchh/status/1905231721798266949","https://x.com/Ubermenscchh/status/1905231811334025255","","","","","",""
"rect4KICWOAy5H3ds","10 YouTube Channels That Will Teach You Far Beyond Any College Degree: ↓  [🔖 10/10 would bookmark]","Bishal Nandi","Thread mention X","https://x.com/LearnWithBishal/status/1920492147817459909","https://x.com/LearnWithBishal/status/1920492162644332703","2100","","","","",""
"rect4e1nYS481DrDo","Mushfiq Sajib + Tracelight + Amplification X","Mushfiq Sajib","Amplification X","https://x.com/heysajib/status/2013638130272743472","","7298","","","","",""
"rect4fPboMlS5x1fU","This guy literally simplified my 11 years of marketing lessons into minimalistic visuals.","Md Riyazuddin","Thread mention X","https://x.com/riyazmd774/status/1943284707833319919?t=fCMP6DYMjYnQQViItzGC1w&s=19","https://x.com/riyazmd774/status/1943284837026271300?t=MFe_4DJYGy-HJQsw5wTZKg&s=19","267700","14000","","","",""
"rect5BMtm1l7ZlbNT","🧵12 Incredible coincidences that seem impossible, but really happened.","The Adventurous Soul","Thread mention X","https://x.com/TAdventurousoul/status/1928398226308124966?t=lagRmNdFvtXnE_Q7Zv7TUg&s=19","https://x.com/TAdventurousoul/status/1928398347703923029?t=fTIWCo7jqJI9zrA0Rux4oQ&s=19","4000","","","","",""
"rect5JonBVl5CM0Fw","This might redefine the future of open-source AI.","RAVI KUMAR SAHU","Amplification X","https://x.com/RAVIKUMARSAHU78/status/1975602226132652534","https://x.com/RAVIKUMARSAHU78/status/1975602226132652534","8540","8542","","","",""
"rect5e1KcxcxwZvO8","Matías Schrank + Gamma+ Single post X","Matías Schrank","Single post X","https://x.com/MatiasSchrank/status/2024710873516777526","","30500","","","","",""
"rect6RfkG0eLHgrFZ","Simply Digital dedicated video","Simply Digital","YouTube (dedicated video)","https://youtu.be/BJf8g9SjUaY","","4100","","","","",""
"rect6fZZMp5pOCLDd","Life Before Internet ❤️","Lost Temples","Thread mention X","https://x.com/LostTemple7/status/1910003803711221973?t=jFxcV9m0-sJj8sUGsPD8oA&s=19","https://x.com/LostTemple7/status/1910003907436118104?t=32VlbfGGKcNvFdW0nXnGHQ&s=19","4000","","","","",""
"rect6koa3P4TELEJe","kamran Hassan + Humwork+ Amplification X","kamran Hassan","Amplification X","https://x.com/Rana_kamran43/status/2044456045708267761?s=20","","","","","","",""
"rect7uYVdUiY0Y4FH","Elvis X Gamma X ","elvis","Dedicated thread X","https://x.com/omarsar0/status/2003465755715862903?s=46&t=lM541_vvE8ML-ozRBlFUDg","","8390","","","","",""
"rect8fBhgGJ0TilIA","Output = Farhan + Tracelight + Amplification X","Farhan","Amplification X","https://x.com/mhdfaran/status/2013629500895174854","","3758","","","","",""
"rect935sJPA9jEdbk","BREAKING: iOS 19 drops next month and it will be Apple’s biggest update since iOS 7.","Md Riyazuddin","Thread mention X","https://x.com/riyazmd774/status/1929151819504087333?t=2vKid2ksnUaNQZiVgwL_Bg&s=19","https://x.com/riyazmd774/status/1929151965201666296?t=KNMo-xGCN2L40IqDDJYi1g&s=19","","","","","",""
"rect9ms1WKK41O4bv","AI just killed PowerPoint.","Rajesh Kumar","Dedicated thread X","https://x.com/aitrendz_xyz/status/1896868202342408702","https://x.com/aitrendz_xyz/status/1896868206658384332","","","","","",""
"rectALWbWv6gitXGo","Economy change ","ghotai","Thread mention X","https://x.com/aiwithghotai/status/1902384870485381182?s=46&t=mH4qI38aTNVo7q8VeHDEEg","https://x.com/aiwithghotai/status/1902385136811045163?s=46&t=mH4qI38aTNVo7q8VeHDEEg","","","","","",""
"rectCwQD4CtVcGpYt","Alif khan + Engramme+ Amplification X","Atul Kumar","Amplification X","https://x.com/Alifkhanzxx/status/2042277520146612730","","3802","","","","",""
"rectE4xfXcJGuJaxv","Rajesh Agarwal + Base44+ Amplification X","Rajesh Agarwal","Amplification X","https://x.com/i/status/2045354351762551271","","","","","","",""
"rectEkCp2iOpMZ9N2","Natia Kurdadze + FlashLabs + Amplification X","Natia Kurdadze","Amplification X","https://x.com/natiakourdadze/status/2016951348722282709?s=20","","1008","","","","",""
"rectEmvCvFuUsqsAH","The terrifying beauty of Oil Rigs.🧵  1. The Troll A platform, Norway ~ Its construction is regarded as one of the largest and most complex engineering projects in history.","India Tales","Thread mention X","https://x.com/indiatales7/status/1897186229294436757?s=46","https://x.com/indiatales7/status/1897186318167498893?s=46","","","","","","11000"
"rectEsz1zddzdHHGL","Saidul + Rocket.new+ Amplification X","Saidul","Amplification X","https://x.com/saidul_dev/status/2041553373674213544","","9023","","","","",""
"rectFB1HOmfOY56oa","Polanco | IA + Lindy+ Amplification X","Polanco | IA","Amplification X","https://x.com/polanco_ia/status/2021327252525388279?s=46&t=USaXP59uIrMJrR-drDF7zw","","13000","","","","",""
"rectFL0ht9GudGS6M","shiri_shh + Rocket.new+ Amplification X","shiri_shh","Amplification X","https://x.com/shiri_shh/status/2041565367622074390?s=20","","12800","","","","",""
"rectFSgbFTQZlBPBB","Create a Linkedin Post 100-Prompt Use Case","Kody Norquist","Linkedin Post","https://www.linkedin.com/posts/kodynordquist_gamma-prompt-library-100-prompts-api-activity-7401987920536272896-1lZf?utm_source=share&utm_medium=member_desktop&rcm=ACoAACgfJvUB__HsLa4r1sksJXFAcj57m3RCCSQ","","1400","","","","",""
"rectGB1QlzSPJ7iCx","🚨 BREAKING: I just made a full slide deck in 4 minutes.  No research. No design tools. No stress.  Gemini 2.5 pulls the data.  Gamma turns it into a deck.  The 3-step workflow every pro should steal:","D-Coder","Dedicated thread X","https://x.com/Damn_coder/status/1927239412200407204","https://x.com/Damn_coder/status/1927239739452612802","","","","","",""
"rectGCNP5xAtBymOI","pushkar soni + Engramme+ Amplification X","pushkar soni","Amplification X","https://x.com/pushkersoni72/status/2042275842269860017","","3639","","","","",""
"rectJY61SzzXlAqki","Movies thread","ghotai","Thread mention X","https://x.com/aiwithghotai/status/1865361320708604336?s=46&t=u0Afr1l2k3dDZ6eEFK9L5w","https://x.com/aiwithghotai/status/1865361329252344047?s=46&t=u0Afr1l2k3dDZ6eEFK9L5w","3000","","","","",""
"rectKUL2Ydzg8vFZM","AI Frontliner + Fabi AI + Amplification X","Future Stacked","Amplification X","https://x.com/i/status/2011129302356529171","","59500","","","","",""
"rectKhb4edt0KYEVc","the diffusion LLM era starts here…","Haider.","Single post X","https://x.com/slow_developer/status/1976340097500086773","https://x.com/slow_developer/status/1976340097500086773","5833","5831","","","",""
"rectKpXNFc53CVysk","Tigran Gertz 2 x Mocha (SMB) YouTube Integration","Tigran Gertz","YouTube (mid-roll ad)","https://www.youtube.com/watch?v=-sFAVN1CQbE","","6900","","","","",""
"rectL29ct3g2XuYsn","Jihad + Rocket.new+ Amplification X","Jihad","Amplification X","https://x.com/i/status/2041569038351192558","","6771","","","","",""
"rectLIE6Fj0qnoBaS","AI phone agents just leveled up.","Markandey Sharma","Amplification X","https://x.com/TechByMarkandey/status/1973819198649643184","https://x.com/TechByMarkandey/status/1973819484051054982","12800","375","","","",""
"rectLzciWC9GXWs9z","Gemini ","Bishal Nandi","Thread mention X","https://x.com/LearnWithBishal/status/1904193043160522852","https://x.com/LearnWithBishal/status/1904193056070606862","","","","","",""
"rectNXXisMF2253gp","Charly Wargnier + ""Fabi AI Single post X","Charly Wargnier","Single post X","https://x.com/DataChaz/status/2018613325949731243","","11500","","","","",""
"rectNfqFxXe8xeqRt","Madrid Zone x Gamma","Madrid Zone","Thread mention X","https://x.com/theMadridZone/status/1919329496529838439","https://x.com/theMadridZone/status/1919662200660107422","","","","","",""
"rectNmkW59ZDmUAKE","Fakhr + Mocha + Amplification X","Fakhr","Amplification X","https://x.com/iamfakhrealam/status/2000765926682267812?s=20","","5200","","","","",""
"rectNug8fT5dglRyu","Future Coded + Templafy + Amplification X","Future Coded","Amplification X","https://x.com/future_coded/status/2037574571893961077","","10000","","","","",""
"rectOTt5HxKBhOPqU","Shruti Codes + Gamma + Giveaway post X","Shruti Codes","Giveaway post X","https://x.com/Shruti_0810/status/2007383735755579771","","75200","","","","",""
"rectOUumnpn3ocBbX","Jaynit + Rocket.new+ Amplification X","Dhaval Makwana","Amplification X","https://x.com/jaynitmakwana/status/2029603337222640019?s=46","","6325","","","","",""
"rectQMFdO6LI3bPyr","Sanchoy Hossain + Lindy + Amplification X","Sanchoy Hossain","Amplification X","https://x.com/sanchoyai/status/1991604081983717665","","753","","","","",""
"rectQmWgUNQysVhbN","Lindy","Neel Shah","Single post X","https://x.com/codedailyML/status/1928544431231185268","https://x.com/codedailyML/status/1928544431231185268","","","","","",""
"rectRHICOKC0F6J9N","Ole Lehmann + Base44+ Amplification X","Ole Lehmann","Amplification X","https://x.com/itsolelehmann/status/2037215657649983917","","11900","","","","",""
"rectRU2p51EAWeVCv","Alejandro Martinez | IA + Hey Noah AI+ Amplification X","Alejandro Martinez | IA","Amplification X","https://x.com/i/status/2030065142470185191","","7395","","","","",""
"rectSBPN2KfTy2dqH","Output = Rony + ""Fabi AI ""+ Amplification X","Rony","Amplification X","https://x.com/i/status/2011107667427864806","","10400","","","","",""
"rectSOGI2SHX79hLY","Rishabh + Mocha + Dedicated thread X","Rishabh","Dedicated thread X","https://x.com/Rixhabh__/status/2001906044218544531?s=20","","13300","","","","",""
"rectTCQp3TlF78HeE","Output = Rony + Blockit + Amplification X","Rony","Amplification X","https://x.com/i/status/2014392880992027129","","2900","","","","",""
"rectUtiD9HtlXWiU3","I built a fake luxury bald-care brand that looks like a $50k campaign.","AZIZ | AI","Dedicated thread X","https://x.com/aziz4ai/status/1966585534022668760","https://x.com/aziz4ai/status/1966585578968789181","140","6","","","",""
"rectV2QgIFxrSK0R4","Ali Sufian   Fabi AI   Amplification X","Ali Sufian","Amplification X","https://x.com/aliscodes/status/2011110997629812841?s=20","","2499","","","","",""
"rectVppq8EQl6rJby","Aakash Verma + Hey Noah AI+ Amplification LI , Amplification X","Aakash Verma","Amplification LI ; Amplification X","https://x.com/vermaaakash3/status/2034303103546404878","","11700","","","","",""
"rectW6TgKmyf3VUSd","Charly Wargnier + Mocha+ Amplification X","Charly Wargnier","Amplification X","https://x.com/DataChaz/status/2020955524825743564","","5727","","","","",""
"rectXSa9QvzNu4YF3","vadimstrizheus + Base44+ Amplification X","vadimstrizheus","Amplification X","https://x.com/vadimstrizheus/status/2038648257782399025?s=46","","2949","","","","",""
"rectXiba6mvIL3IcF","Léo Andrade + Mocha + YouTube (dedicated video) #2","Léo Andrade","YouTube (dedicated video)","https://www.youtube.com/watch?v=0vfZnzk1anw&feature=youtu.be","","1500","","","","",""
"rectZpvwZvTWawn4Z","Toha Khan + Lindy","Toha Khan","Amplification X","https://x.com/HeyToha/status/1978879074878837086","","17500","","","","",""
"rectZxwgOFXpCnZFH","In 1987, McDonald's created the perfect promotion.  Sales jumped 40% overnight.","Md Riyazuddin","Thread mention X","https://x.com/riyazmd774/status/1934227377602900323?t=JUuck_nZXGOLZ0BzW1YlxA&s=19","https://x.com/riyazmd774/status/1934227547761553749?t=p_j0wJeHUDSeFCs5yeC0Fg&s=19","1000","","","","",""
"recta00Tg5YpFVerD","Jaynit Makwana + Wisprflow+ Amplification X","Dhaval Makwana","Amplification X","https://x.com/jaynitmakwana/status/2021623316906480028","","3904","","","","",""
"rectaFbUgk8rlMcAE","Md Riyazuddin + Mocha","Md Riyazuddin","Dedicated thread X","https://x.com/riyazmd774/status/1979776525563273685","https://x.com/riyazmd774/status/1979776693230502292","51000","","","","",""
"rectafUAF3H7oeOYS","Ejaz Bashir + FlashLabs + Amplification X","Ejaz Bashir","Amplification X","https://x.com/i/status/2016907805786329357","","2666","","","","",""
"rectarlCLPz4pXuBD","Every week, I create new content for my community.","Beatrice Vladut","Linkedin Post","https://www.linkedin.com/feed/update/urn:li:activity:7333061923720126466/?commentUrn=urn%3Ali%3Acomment%3A(activity%3A7333061923720126466%2C7333071778488938497)&dashCommentUrn=urn%3Ali%3Afsd_comment%3A(7333071778488938497%2Curn%3Ali%3Aactivity%3A7333061923720126466)","https://www.linkedin.com/feed/update/urn:li:activity:7333061923720126466/?commentUrn=urn%3Ali%3Acomment%3A(activity%3A7333061923720126466%2C7333071778488938497)&dashCommentUrn=urn%3Ali%3Afsd_comment%3A(7333071778488938497%2Curn%3Ali%3Aactivity%3A7333061923720126466)","","","18600","","",""
"rectbH1FjDtwBOwMY","🚨BREAKING : Greg Isenberg just broke down step by step how he’s closing million-dollar deals using AI agents at @GetLindy on My First Million with Sam Parr.  This isn’t theory. It’s execution at the edge of what’s possible.  If your business still isn’t using AI agents in your operations… you’re already behind.","Atul Kumar","Single post X","https://x.com/atulkumarzz/status/1928560903001403487","https://x.com/atulkumarzz/status/1928560903001403487","","","","","",""
"rectbULv2x1uLId87","Ditch confusing Excel formulas","Vipin Gautam (Viipin I Gautam)","Dedicated thread X","https://x.com/viipin8/status/1955966452080763198","https://x.com/viipin8/status/1955966586525024695","26100","545","","","",""
